TimeFrame,DateTime,Year_Quarter,Time_Period,Year,Quarter,Location Id,Territorial_Authority,Dwelling Type,Number Of Beds,Median Rent,Geometric Mean Rent,Upper Quartile Rent,Lower Quartile Rent,Active Bonds,Total Bonds,Closed Bonds
1/07/2021,2021-07-01,2021-Q3,Jul-Sep 2021,2021,3,329100.0,Rotorua District,House,3,500.0,501.0,550.0,488.0,132,9,6
1/07/2021,2021-07-01,2021-Q3,Jul-Sep 2021,2021,3,329200.0,Rotorua District,House,3,520.0,511.0,545.0,495.0,81,6,3
1/07/2021,2021-07-01,2021-Q3,Jul-Sep 2021,2021,3,329400.0,Rotorua District,House,3,470.0,473.0,485.0,455.0,141,12,6
1/07/2021,2021-07-01,2021-Q3,Jul-Sep 2021,2021,3,329500.0,Rotorua District,House,3,463.0,457.0,476.0,460.0,75,6,6
1/07/2021,2021-07-01,2021-Q3,Jul-Sep 2021,2021,3,329600.0,Rotorua District,House,3,470.0,490.0,500.0,430.0,78,9,9
1/07/2021,2021-07-01,2021-Q3,Jul-Sep 2021,2021,3,329700.0,Rotorua District,House,3,485.0,480.0,496.0,454.0,114,6,9
1/07/2021,2021-07-01,2021-Q3,Jul-Sep 2021,2021,3,329800.0,Rotorua District,House,3,430.0,413.0,450.0,395.0,90,6,6
1/07/2021,2021-07-01,2021-Q3,Jul-Sep 2021,2021,3,329900.0,Rotorua District,House,3,483.0,489.0,530.0,464.0,72,6,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,320100.0,Rotorua District,House,3,470.0,480.0,495.0,455.0,114,9,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,320200.0,Rotorua District,House,3,490.0,512.0,556.0,476.0,132,12,12
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,320300.0,Rotorua District,House,3,460.0,464.0,480.0,450.0,111,12,6
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,320500.0,Rotorua District,House,3,525.0,492.0,550.0,480.0,99,6,6
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,320600.0,Rotorua District,House,3,495.0,498.0,500.0,450.0,78,9,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,320700.0,Rotorua District,House,3,530.0,515.0,550.0,490.0,108,12,6
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,320800.0,Rotorua District,House,3,543.0,535.0,593.0,471.0,84,15,12
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,320900.0,Rotorua District,House,3,550.0,531.0,550.0,525.0,54,6,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,321000.0,Rotorua District,House,3,450.0,449.0,460.0,440.0,111,9,6
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,321100.0,Rotorua District,House,3,488.0,466.0,500.0,426.0,222,12,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,321200.0,Rotorua District,House,3,510.0,527.0,583.0,460.0,30,6,3
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,321400.0,Rotorua District,House,3,540.0,537.0,550.0,520.0,81,9,6
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,321500.0,Rotorua District,House,3,525.0,509.0,530.0,504.0,30,6,0
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,321700.0,Rotorua District,House,3,475.0,481.0,508.0,450.0,75,6,6
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,321800.0,Rotorua District,House,3,493.0,489.0,499.0,489.0,78,6,3
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,322000.0,Rotorua District,House,3,425.0,430.0,456.0,400.0,63,6,0
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,322100.0,Rotorua District,House,3,500.0,503.0,528.0,460.0,84,9,3
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,322400.0,Rotorua District,House,3,575.0,603.0,600.0,543.0,42,6,3
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,322700.0,Rotorua District,House,3,480.0,491.0,500.0,460.0,90,21,12
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,322800.0,Rotorua District,House,3,530.0,528.0,538.0,523.0,45,6,6
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,322900.0,Rotorua District,House,3,530.0,526.0,590.0,489.0,36,6,6
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,323000.0,Rotorua District,House,3,495.0,518.0,575.0,470.0,78,9,6
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,323100.0,Rotorua District,House,3,488.0,499.0,560.0,445.0,114,6,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,323200.0,Rotorua District,House,3,550.0,600.0,703.0,533.0,39,6,6
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,323300.0,Rotorua District,House,3,460.0,462.0,500.0,430.0,96,18,15
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,323400.0,Rotorua District,House,3,495.0,471.0,515.0,475.0,135,12,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,323600.0,Rotorua District,House,3,540.0,540.0,550.0,530.0,69,9,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,323800.0,Rotorua District,House,3,553.0,541.0,600.0,488.0,90,12,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,323900.0,Rotorua District,House,3,550.0,538.0,590.0,515.0,84,15,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,324000.0,Rotorua District,House,3,490.0,492.0,505.0,478.0,63,6,3
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,324100.0,Rotorua District,House,3,520.0,525.0,525.0,520.0,33,6,3
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,324300.0,Rotorua District,House,3,515.0,444.0,584.0,400.0,45,6,0
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,324400.0,Rotorua District,House,3,460.0,477.0,495.0,450.0,159,15,15
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,324500.0,Rotorua District,House,3,538.0,539.0,550.0,520.0,141,18,21
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,324800.0,Rotorua District,House,3,575.0,565.0,594.0,510.0,156,18,15
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,325000.0,Rotorua District,House,3,515.0,505.0,548.0,485.0,117,12,21
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,325100.0,Rotorua District,House,3,460.0,456.0,530.0,430.0,105,12,12
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,325200.0,Rotorua District,House,3,550.0,527.0,558.0,513.0,75,6,3
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,325300.0,Rotorua District,House,3,550.0,538.0,570.0,500.0,228,21,27
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,325400.0,Rotorua District,House,3,535.0,532.0,553.0,515.0,42,6,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,325700.0,Rotorua District,House,3,520.0,484.0,590.0,480.0,36,9,6
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,325800.0,Rotorua District,House,3,500.0,527.0,591.0,450.0,66,12,12
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,325900.0,Rotorua District,House,3,400.0,375.0,450.0,380.0,102,9,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,326100.0,Rotorua District,House,3,450.0,460.0,490.0,420.0,108,9,12
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,326300.0,Rotorua District,House,3,500.0,498.0,533.0,475.0,123,18,12
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,326500.0,Rotorua District,House,3,520.0,516.0,550.0,488.0,72,6,6
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,326700.0,Rotorua District,House,3,465.0,456.0,470.0,453.0,69,6,3
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,326800.0,Rotorua District,House,3,463.0,491.0,548.0,441.0,108,12,12
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,326900.0,Rotorua District,House,3,460.0,470.0,485.0,458.0,108,6,6
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,327000.0,Rotorua District,House,3,540.0,602.0,675.0,500.0,69,9,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,327200.0,Rotorua District,House,3,470.0,483.0,530.0,450.0,126,9,12
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,327400.0,Rotorua District,House,3,470.0,468.0,488.0,453.0,162,9,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,327600.0,Rotorua District,House,3,488.0,483.0,519.0,430.0,156,12,15
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,327700.0,Rotorua District,House,3,485.0,473.0,490.0,446.0,93,12,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,327900.0,Rotorua District,House,3,470.0,474.0,515.0,445.0,156,15,12
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,328200.0,Rotorua District,House,3,495.0,499.0,533.0,488.0,75,9,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,328300.0,Rotorua District,House,3,495.0,475.0,529.0,484.0,126,9,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,328400.0,Rotorua District,House,3,460.0,423.0,509.0,425.0,102,12,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,328500.0,Rotorua District,House,3,450.0,436.0,466.0,409.0,129,12,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,328700.0,Rotorua District,House,3,455.0,462.0,474.0,444.0,66,6,3
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,328900.0,Rotorua District,House,3,445.0,429.0,475.0,405.0,174,15,15
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,329100.0,Rotorua District,House,3,493.0,506.0,531.0,474.0,138,15,9
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,329200.0,Rotorua District,House,3,465.0,481.0,475.0,455.0,84,9,6
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,329300.0,Rotorua District,House,3,490.0,509.0,523.0,469.0,72,6,3
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,329400.0,Rotorua District,House,3,490.0,476.0,503.0,444.0,138,12,15
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,329700.0,Rotorua District,House,3,485.0,482.0,515.0,440.0,114,9,15
1/10/2021,2021-10-01,2021-Q4,Oct-Dec 2021,2021,4,329900.0,Rotorua District,House,3,478.0,481.0,514.0,445.0,69,6,3
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,320100.0,Rotorua District,House,3,515.0,517.0,550.0,480.0,111,9,12
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,320200.0,Rotorua District,House,3,540.0,565.0,600.0,495.0,135,18,15
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,320300.0,Rotorua District,House,3,488.0,490.0,510.0,478.0,111,6,12
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,320500.0,Rotorua District,House,3,470.0,492.0,520.0,460.0,99,9,9
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,320600.0,Rotorua District,House,3,600.0,595.0,645.0,530.0,78,9,9
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,320700.0,Rotorua District,House,3,500.0,499.0,533.0,496.0,102,12,18
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,320800.0,Rotorua District,House,3,550.0,542.0,575.0,503.0,84,12,12
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,320900.0,Rotorua District,House,3,580.0,566.0,615.0,505.0,57,9,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,321000.0,Rotorua District,House,3,500.0,501.0,530.0,475.0,108,9,12
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,321100.0,Rotorua District,House,3,480.0,476.0,490.0,460.0,222,18,18
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,321200.0,Rotorua District,House,3,520.0,519.0,543.0,495.0,36,6,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,321400.0,Rotorua District,House,3,595.0,588.0,600.0,575.0,78,6,3
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,321500.0,Rotorua District,House,3,525.0,533.0,603.0,485.0,30,6,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,321700.0,Rotorua District,House,3,510.0,529.0,570.0,480.0,75,12,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,321800.0,Rotorua District,House,3,498.0,532.0,545.0,479.0,78,12,12
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,321900.0,Rotorua District,House,3,498.0,438.0,545.0,445.0,81,6,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,322000.0,Rotorua District,House,3,450.0,459.0,481.0,448.0,66,9,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,322100.0,Rotorua District,House,3,530.0,543.0,570.0,500.0,81,12,15
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,322200.0,Rotorua District,House,3,673.0,737.0,908.0,626.0,54,6,9
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,322500.0,Rotorua District,House,3,588.0,577.0,605.0,561.0,30,6,3
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,322700.0,Rotorua District,House,3,450.0,453.0,520.0,445.0,96,15,9
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,322900.0,Rotorua District,House,3,588.0,589.0,593.0,584.0,39,6,3
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,323000.0,Rotorua District,House,3,595.0,581.0,643.0,535.0,75,12,15
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,323100.0,Rotorua District,House,3,530.0,526.0,570.0,465.0,108,15,21
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,323200.0,Rotorua District,House,3,505.0,507.0,534.0,480.0,39,6,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,323300.0,Rotorua District,House,3,545.0,515.0,580.0,474.0,96,15,15
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,323400.0,Rotorua District,House,3,463.0,461.0,480.0,446.0,138,12,9
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,323600.0,Rotorua District,House,3,530.0,521.0,540.0,530.0,69,9,9
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,323800.0,Rotorua District,House,3,530.0,524.0,600.0,475.0,93,15,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,323900.0,Rotorua District,House,3,525.0,516.0,555.0,475.0,87,9,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,324000.0,Rotorua District,House,3,545.0,539.0,558.0,528.0,60,6,3
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,324300.0,Rotorua District,House,3,595.0,577.0,610.0,545.0,42,9,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,324400.0,Rotorua District,House,3,490.0,490.0,560.0,465.0,147,15,27
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,324500.0,Rotorua District,House,3,585.0,573.0,618.0,543.0,135,21,21
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,324800.0,Rotorua District,House,3,600.0,587.0,630.0,560.0,147,21,30
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,325000.0,Rotorua District,House,3,520.0,515.0,545.0,480.0,120,9,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,325100.0,Rotorua District,House,3,500.0,497.0,520.0,470.0,105,9,9
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,325200.0,Rotorua District,House,3,500.0,529.0,620.0,470.0,78,15,12
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,325300.0,Rotorua District,House,3,540.0,537.0,570.0,500.0,222,36,36
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,325400.0,Rotorua District,House,3,589.0,597.0,595.0,573.0,42,9,9
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,325600.0,Rotorua District,House,3,495.0,503.0,513.0,486.0,102,6,9
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,325700.0,Rotorua District,House,3,545.0,550.0,618.0,536.0,36,6,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,325800.0,Rotorua District,House,3,515.0,537.0,550.0,480.0,75,15,12
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,325900.0,Rotorua District,House,3,500.0,490.0,550.0,460.0,99,9,12
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,326100.0,Rotorua District,House,3,495.0,496.0,525.0,450.0,102,9,15
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,326300.0,Rotorua District,House,3,500.0,515.0,520.0,489.0,117,9,15
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,326800.0,Rotorua District,House,3,500.0,503.0,550.0,450.0,111,15,12
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,326900.0,Rotorua District,House,3,475.0,453.0,490.0,410.0,99,9,12
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,327000.0,Rotorua District,House,3,558.0,557.0,631.0,475.0,69,12,12
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,327100.0,Rotorua District,House,3,570.0,565.0,624.0,515.0,21,6,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,327200.0,Rotorua District,House,3,520.0,513.0,545.0,478.0,123,6,9
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,327400.0,Rotorua District,House,3,500.0,497.0,550.0,455.0,165,33,36
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,327500.0,Rotorua District,House,3,485.0,485.0,493.0,478.0,81,6,3
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,327600.0,Rotorua District,House,3,500.0,487.0,533.0,448.0,153,9,12
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,327700.0,Rotorua District,House,3,500.0,494.0,585.0,420.0,96,9,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,327900.0,Rotorua District,House,3,480.0,504.0,500.0,460.0,156,9,15
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,328200.0,Rotorua District,House,3,480.0,480.0,510.0,450.0,72,15,12
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,328300.0,Rotorua District,House,3,500.0,509.0,550.0,480.0,120,6,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,328400.0,Rotorua District,House,3,500.0,496.0,543.0,450.0,102,6,12
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,328500.0,Rotorua District,House,3,450.0,447.0,450.0,425.0,123,9,21
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,328600.0,Rotorua District,House,3,415.0,423.0,464.0,393.0,132,6,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,328900.0,Rotorua District,House,3,495.0,481.0,520.0,450.0,177,21,18
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,329100.0,Rotorua District,House,3,520.0,508.0,550.0,468.0,132,21,21
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,329200.0,Rotorua District,House,3,510.0,552.0,570.0,495.0,87,9,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,329400.0,Rotorua District,House,3,480.0,474.0,491.0,471.0,135,6,9
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,329600.0,Rotorua District,House,3,475.0,472.0,495.0,450.0,78,12,12
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,329700.0,Rotorua District,House,3,500.0,510.0,550.0,480.0,117,9,6
1/01/2022,2022-01-01,2022-Q1,Jan-Mar 2022,2022,1,329900.0,Rotorua District,House,3,455.0,446.0,474.0,410.0,69,6,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,320300.0,Rotorua District,House,3,495.0,487.0,520.0,480.0,111,9,9
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,320500.0,Rotorua District,House,3,505.0,505.0,528.0,469.0,96,6,9
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,320600.0,Rotorua District,House,3,590.0,584.0,615.0,530.0,81,9,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,320700.0,Rotorua District,House,3,510.0,556.0,615.0,500.0,102,9,9
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,320800.0,Rotorua District,House,3,525.0,529.0,545.0,505.0,84,9,9
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,320900.0,Rotorua District,House,3,510.0,526.0,540.0,498.0,57,6,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,321000.0,Rotorua District,House,3,500.0,503.0,550.0,465.0,114,9,3
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,321100.0,Rotorua District,House,3,520.0,519.0,565.0,490.0,222,9,15
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,321400.0,Rotorua District,House,3,573.0,658.0,663.0,520.0,84,6,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,321500.0,Rotorua District,House,3,590.0,575.0,593.0,574.0,30,6,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,321700.0,Rotorua District,House,3,503.0,506.0,545.0,471.0,75,6,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,321900.0,Rotorua District,House,3,540.0,549.0,550.0,539.0,84,9,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,322100.0,Rotorua District,House,3,565.0,538.0,600.0,499.0,87,12,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,322700.0,Rotorua District,House,3,455.0,452.0,505.0,435.0,96,9,3
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,322800.0,Rotorua District,House,3,585.0,589.0,595.0,575.0,45,9,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,322900.0,Rotorua District,House,3,610.0,607.0,650.0,585.0,42,6,3
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,323000.0,Rotorua District,House,3,630.0,668.0,800.0,560.0,81,15,9
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,323100.0,Rotorua District,House,3,500.0,460.0,520.0,480.0,117,9,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,323200.0,Rotorua District,House,3,550.0,578.0,738.0,443.0,42,6,3
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,323300.0,Rotorua District,House,3,535.0,545.0,585.0,506.0,99,15,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,323400.0,Rotorua District,House,3,460.0,483.0,510.0,455.0,138,6,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,323600.0,Rotorua District,House,3,600.0,586.0,605.0,583.0,69,6,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,323700.0,Rotorua District,House,3,523.0,524.0,529.0,518.0,66,6,3
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,323900.0,Rotorua District,House,3,520.0,543.0,585.0,495.0,84,15,18
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,324300.0,Rotorua District,House,3,588.0,588.0,626.0,555.0,48,6,0
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,324400.0,Rotorua District,House,3,490.0,501.0,530.0,480.0,153,15,9
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,324500.0,Rotorua District,House,3,620.0,596.0,620.0,570.0,141,12,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,324800.0,Rotorua District,House,3,568.0,566.0,599.0,503.0,156,24,15
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,325100.0,Rotorua District,House,3,483.0,482.0,543.0,454.0,105,12,12
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,325200.0,Rotorua District,House,3,650.0,611.0,690.0,578.0,75,6,9
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,325300.0,Rotorua District,House,3,530.0,552.0,593.0,493.0,231,24,15
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,325700.0,Rotorua District,House,3,590.0,618.0,715.0,530.0,39,9,0
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,325800.0,Rotorua District,House,3,550.0,556.0,650.0,495.0,81,15,9
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,325900.0,Rotorua District,House,3,503.0,442.0,528.0,450.0,99,6,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,326100.0,Rotorua District,House,3,500.0,525.0,555.0,490.0,105,9,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,326300.0,Rotorua District,House,3,540.0,518.0,555.0,490.0,120,15,12
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,326700.0,Rotorua District,House,3,525.0,559.0,541.0,513.0,69,9,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,326800.0,Rotorua District,House,3,490.0,504.0,550.0,461.0,117,18,12
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,326900.0,Rotorua District,House,3,530.0,517.0,550.0,498.0,105,12,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,327000.0,Rotorua District,House,3,580.0,609.0,650.0,550.0,75,12,6
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,327100.0,Rotorua District,House,3,550.0,542.0,568.0,550.0,30,9,0
1/04/2022,2022-04-01,2022-Q2,Apr-Jun 2022,2022,2,327200.0,Rotorua District,House,3,523.0,506.0,542.0,464.0,123,6,6
